action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,20648854,[],CHEMBL4615161,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccc(C(F)(F)F)c1)c1cc(Cl)ccc1O,,,CHEMBL4613266,J Med Chem,2020.0,"{'bei': '19.86', 'le': '0.41', 'lle': '1.95', 'sei': '12.71'}",CHEMBL589733,,CHEMBL589733,6.27,0,http://www.openphacts.org/units/Nanomolar,3475732,=,1,1,=,,IC50,nM,,537.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.537
,,20648855,[],CHEMBL4615161,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1ccc(C(F)(F)F)cc1)c1cc(Cl)ccc1O,,,CHEMBL4613266,J Med Chem,2020.0,"{'bei': '18.45', 'le': '0.38', 'lle': '1.50', 'sei': '11.81'}",CHEMBL2088014,,CHEMBL2088014,5.82,0,http://www.openphacts.org/units/Nanomolar,3475735,=,1,1,=,,IC50,nM,,1500.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.5
,,20648856,[],CHEMBL4615161,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc([N+](=O)[O-])cc(C(F)(F)F)c1)c1cc(Cl)ccc1O,,,CHEMBL4613266,J Med Chem,2020.0,"{'bei': '20.44', 'le': '0.42', 'lle': '3.15', 'sei': '7.97'}",CHEMBL4640175,,CHEMBL4640175,7.37,0,http://www.openphacts.org/units/Nanomolar,3475740,=,1,1,=,,IC50,nM,,42.6,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.0426
,,20648857,[],CHEMBL4615161,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(Cl)cc(Cl)c1)c1cc(Cl)ccc1O,,,CHEMBL4613266,J Med Chem,2020.0,"{'bei': '19.42', 'le': '0.44', 'lle': '1.55', 'sei': '12.46'}",CHEMBL2179173,,CHEMBL2179173,6.15,0,http://www.openphacts.org/units/Nanomolar,3475742,=,1,1,=,,IC50,nM,,712.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.712
,,20648858,[],CHEMBL4615161,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cc(F)cc(F)c1)c1cc(Cl)ccc1O,,,CHEMBL4613266,J Med Chem,2020.0,"{'bei': '24.01', 'le': '0.49', 'lle': '3.23', 'sei': '13.80'}",CHEMBL2179174,,CHEMBL2179174,6.81,0,http://www.openphacts.org/units/Nanomolar,3475744,=,1,1,=,,IC50,nM,,155.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.155
,,20648859,[],CHEMBL4615161,Antagonist activity at human P2X4 receptor expressed in human 1321N1 cells assessed as inhibition of ATP-induced cytosolic calcium influx preincubated for 30 mins followed by ATP addition by Fluo-4 AM dye-based fluorescence assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(Nc1cccc(Cl)c1)c1cc(Cl)ccc1O,,,CHEMBL4613266,J Med Chem,2020.0,"{'bei': '24.35', 'le': '0.52', 'lle': '2.92', 'sei': '13.93'}",CHEMBL2088011,,CHEMBL2088011,6.87,0,http://www.openphacts.org/units/Nanomolar,3475750,=,1,1,=,,IC50,nM,,135.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.135
,,22923686,[],CHEMBL4737215,Antagonist activity at human P2X4 receptor expressed in rat C6-BU-1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,CC(C)Oc1ccc(Nc2nc(=O)n(CC(C)(C)C(=O)O)c(=O)n2Cc2ccc(Cl)cc2)cc1F,,,CHEMBL4732178,Bioorg Med Chem Lett,2021.0,,CHEMBL3985699,,CHEMBL3985699,,0,http://www.openphacts.org/units/Nanomolar,3559272,>,1,1,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,30000.0
,,22923687,[],CHEMBL4737215,Antagonist activity at human P2X4 receptor expressed in rat C6-BU-1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc(Cn2c(Nc3ccc(OC(C)C)c(Cl)c3)nc(=O)n(CCC(=O)O)c2=O)cc1,,,CHEMBL4732178,Bioorg Med Chem Lett,2021.0,,CHEMBL4748113,,CHEMBL4748113,,0,http://www.openphacts.org/units/Nanomolar,3559273,>,1,1,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,30000.0
,,22923688,[],CHEMBL4737215,Antagonist activity at human P2X4 receptor expressed in rat C6-BU-1 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1cc(C(C)C)c(Oc2cnc(NC(CO)CO)nc2N)cc1I,,,CHEMBL4732178,Bioorg Med Chem Lett,2021.0,,CHEMBL494161,,CHEMBL494161,,0,http://www.openphacts.org/units/Nanomolar,3559274,>,1,1,>,,IC50,nM,,10000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,10000.0
,Active,23325965,[],CHEMBL4880851,Fluorometric imaging plate reader (FLIPR)-based Ca2+ assay with HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,2021.0,,CHEMBL4521594,BAY-1797,CHEMBL4521594,,0,http://www.openphacts.org/units/Nanomolar,3359659,,54,1,,,IC50,nM,,211.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,211.0
,Active,23325966,[],CHEMBL4880852,Fluorometric imaging plate reader (FLIPR)-based Ca2+ assay with 1321 N1 Astrocytoma cells,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,2021.0,,CHEMBL4521594,BAY-1797,CHEMBL4521594,,0,http://www.openphacts.org/units/Nanomolar,3359659,,54,1,,,IC50,nM,,108.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,108.0
,Active,23325967,[],CHEMBL4880853,Ephys Qpatch Assay with HEK293 cells,B,,,BAO_0000190,BAO_0000219,cell-based format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,2021.0,,CHEMBL4521594,BAY-1797,CHEMBL4521594,,0,http://www.openphacts.org/units/Nanomolar,3359659,,54,1,,,IC50,nM,,274.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,274.0
,Active,23325968,[],CHEMBL4880854,Ephys Qpatch Assay with 1321 N1 Astrocytoma cells,B,,,BAO_0000190,BAO_0000019,assay format,NS(=O)(=O)c1cc(NC(=O)Cc2ccccc2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,2021.0,,CHEMBL4521594,BAY-1797,CHEMBL4521594,,0,http://www.openphacts.org/units/Nanomolar,3359659,,54,1,,,IC50,nM,,320.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,320.0
,Not Active,23325976,[],CHEMBL4880855,Fluorometric imaging plate reader (FLIPR)-based Ca2+ assay,B,,,BAO_0000190,BAO_0000357,single protein format,NS(=O)(=O)c1cc(NC(=O)C2(c3ccccc3Cl)CC2)ccc1Oc1cccc(Cl)c1,,,CHEMBL4507265,,2021.0,,CHEMBL4516843,BAY-207,CHEMBL4516843,,0,,3359660,,54,0,,,IC50,µM,,25.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,µM,,,25.0
,,24349807,[],CHEMBL5031928,Antagonist activity at P2X4 receptor (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(Cn2c(Nc3ccc(OC(C)C)c(Cl)c3)nc(=O)n(CCC(=O)O)c2=O)cc1,,,CHEMBL5030545,Bioorg Med Chem Lett,2021.0,,CHEMBL4748113,,CHEMBL4748113,,1,http://www.openphacts.org/units/Nanomolar,3772443,>,1,1,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,30000.0
,,24349808,[],CHEMBL5031928,Antagonist activity at P2X4 receptor (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc(Oc3ccsn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,,,CHEMBL5030545,Bioorg Med Chem Lett,2021.0,,CHEMBL5073093,,CHEMBL5073093,,0,http://www.openphacts.org/units/Nanomolar,3772429,>,1,1,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,30000.0
,,24349809,[],CHEMBL5031928,Antagonist activity at P2X4 receptor (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc(Oc3ccccn3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,,,CHEMBL5030545,Bioorg Med Chem Lett,2021.0,,CHEMBL5084939,,CHEMBL5084939,,0,http://www.openphacts.org/units/Nanomolar,3772430,>,1,1,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,30000.0
,,24349810,[],CHEMBL5031928,Antagonist activity at P2X4 receptor (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H](Cn1c(=O)[nH]/c(=N\c2ccc(Oc3ccnc(F)c3)cc2)n(Cc2ccc(Cl)cc2)c1=O)C(=O)O,,,CHEMBL5030545,Bioorg Med Chem Lett,2021.0,,CHEMBL5084053,,CHEMBL5084053,,0,http://www.openphacts.org/units/Nanomolar,3772440,>,1,1,>,,IC50,nM,,30000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,nM,UO_0000065,,30000.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697025,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@H]2OC3(O[C@H]21)C([N+](=O)[O-])=CC([N+](=O)[O-])C=C3[N+](=O)[O-],,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '7.74', 'le': '0.17', 'lle': '6.45', 'sei': '1.44'}",CHEMBL337395,,CHEMBL337395,5.56,0,http://www.openphacts.org/units/Nanomolar,3851065,=,1,1,=,,IC50,nM,,2770.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,2.77
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697026,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1CC(=O)N(c2cccc(-c3noc(=S)[n-]3)c2)c2ccc3ccccc3c2N1.[Na+],,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '14.59', 'le': '0.28', 'lle': '1.31', 'sei': '6.43'}",CHEMBL4462656,,CHEMBL4596410,5.87,0,http://www.openphacts.org/units/Nanomolar,3851066,=,1,1,=,,IC50,nM,,1350.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.35
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697027,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2ccc3c(c2c1)NC(=O)CC(=O)N3c1cccc(-c2noc(=S)[n-]2)c1.[Na+],,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '11.40', 'le': '0.22', 'lle': '-0.12', 'sei': '5.20'}",CHEMBL5198714,,CHEMBL5222332,4.75,0,http://www.openphacts.org/units/Nanomolar,3851067,=,1,1,=,,IC50,nM,,17900.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,17.9
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697028,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1ccc2c3c(ccc2c1)N(c1cccc(-c2noc(=S)[n-]2)c1)C(=O)CC(=O)N3.[Na+],,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '14.07', 'le': '0.27', 'lle': '0.99', 'sei': '6.42'}",CHEMBL5183364,,CHEMBL5221819,5.86,0,http://www.openphacts.org/units/Nanomolar,3851068,=,1,1,=,,IC50,nM,,1380.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,1.38
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697029,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.O=C1CC(=O)N(c2cccc(-c3noc(=S)[nH]3)c2)c2cc(Br)c3ccccc3c2N1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '10.43', 'le': '0.23', 'lle': '-0.30', 'sei': '5.50'}",CHEMBL5209437,,CHEMBL5222776,5.02,0,http://www.openphacts.org/units/Nanomolar,3851069,=,1,1,=,,IC50,nM,,9510.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,9.51
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697030,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.Cc1ccc2c(Br)cc3c(c2c1)NC(=O)CC(=O)N3c1cccc(-c2noc(=S)[nH]2)c1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '9.95', 'le': '0.22', 'lle': '-0.70', 'sei': '5.40'}",CHEMBL5172632,,CHEMBL5221206,4.93,0,http://www.openphacts.org/units/Nanomolar,3851070,=,1,1,=,,IC50,nM,,11800.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,11.8
,ND,24697031,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.CSCc1ccc2ccc3c(c2c1)NC(=O)CC(=O)N3c1cccc(-c2noc(=S)[nH]2)c1,,,CHEMBL5104186,J Med Chem,2022.0,,CHEMBL5197073,,CHEMBL5222375,,0,,3851071,,1,0,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697032,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.[N-]=[N+]=NCc1ccc2c3c(ccc2c1)N(c1cccc(-c2noc(=S)[nH]2)c1)C(=O)CC(=O)N3,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '10.21', 'le': '0.19', 'lle': '-0.70', 'sei': '3.34'}",CHEMBL5196647,,CHEMBL5222195,4.67,0,http://www.openphacts.org/units/Nanomolar,3851075,=,1,1,=,,IC50,nM,,21300.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,21.3
,ND,24697033,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.[N-]=[N+]=NCc1ccc2c3c(cc(Br)c2c1)N(c1cccc(-c2noc(=S)[nH]2)c1)C(=O)CC(=O)N3,,,CHEMBL5104186,J Med Chem,2022.0,,CHEMBL5193263,,CHEMBL5222482,,0,,3851076,,1,0,,,IC50,,,,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,,,,
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697034,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.O=C1CC(=O)N(c2cccc(-c3noc(=S)[nH]3)c2)c2cc(-c3ccccc3)c3ccccc3c2N1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '9.79', 'le': '0.18', 'lle': '-1.55', 'sei': '5.13'}",CHEMBL5202820,,CHEMBL5222685,4.68,0,http://www.openphacts.org/units/Nanomolar,3851077,=,1,1,=,,IC50,nM,,20700.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,20.7
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697035,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.CCc1cc2c(c3ccccc13)NC(=O)CC(=O)N2c1cccc(-c2noc(=S)[nH]2)c1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '12.29', 'le': '0.23', 'lle': '0.17', 'sei': '5.80'}",CHEMBL5182981,,CHEMBL5221973,5.29,0,http://www.openphacts.org/units/Nanomolar,3851081,=,1,1,=,,IC50,nM,,5130.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,5.13
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697036,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.Cc1cc(-c2noc(=S)[nH]2)cc(N2C(=O)CC(=O)Nc3c2ccc2ccccc32)c1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '11.66', 'le': '0.22', 'lle': '-0.02', 'sei': '5.32'}",CHEMBL5200459,,CHEMBL5222559,4.85,0,http://www.openphacts.org/units/Nanomolar,3851083,=,1,1,=,,IC50,nM,,14000.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,14.0
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697037,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.O=C1CC(=O)N(c2cc(-c3noc(=S)[nH]3)ccn2)c2ccc3ccccc3c2N1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '12.07', 'le': '0.23', 'lle': '0.92', 'sei': '4.68'}",CHEMBL5198347,,CHEMBL5222330,4.87,0,http://www.openphacts.org/units/Nanomolar,3851084,=,1,1,=,,IC50,nM,,13500.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,13.5
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697038,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.O=C1CC(=O)N(c2cncc(-c3noc(=S)[nH]3)c2)c2ccc3ccccc3c2N1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '11.99', 'le': '0.23', 'lle': '0.89', 'sei': '4.64'}",CHEMBL5184461,,CHEMBL5221928,4.84,0,http://www.openphacts.org/units/Nanomolar,3851085,=,1,1,=,,IC50,nM,,14600.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,14.6
"{'action_type': 'ANTAGONIST', 'description': 'Binds to a receptor and prevents activation by an agonist through competing for the binding site', 'parent_type': 'NEGATIVE MODULATOR'}",,24697039,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '30.0'}]",CHEMBL5106928,Antagonist activity at human P2X4R transfected in HEK293 cells preincubated for 30 mins followed by CTP addition by fluorescence based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CCN(CC)CC.O=C1CC(=O)N(c2ccnc(-c3noc(=S)[nH]3)c2)c2ccc3ccccc3c2N1,,,CHEMBL5104186,J Med Chem,2022.0,"{'bei': '15.61', 'le': '0.30', 'lle': '2.35', 'sei': '6.05'}",CHEMBL5179436,,CHEMBL5221727,6.30,0,http://www.openphacts.org/units/Nanomolar,3851086,=,1,1,=,,IC50,nM,,503.0,CHEMBL2104,Homo sapiens,P2X purinoceptor 4,9606,,,IC50,uM,UO_0000065,,0.503
